,User_name,Review title,Review Rating,Review date,Review_body,Movie_name,movie_id
65,DarthVoorhees,Essentially 'Transformers:Dark of the Moon' if it were made competently...,5/10,29 May 2012,"'The Avengers' is a brilliant cartoon with tremendous flair, style, and more than it's share of silliness. Director Joss Whedon is allowed free reign to present a massive spectacle of action and destruction and it is often very visually spectacular and often more than fun. Is 'The Avengers' the comic book masterpiece awaited for years by geeks everywhere? No. It isn't even Marvel's best offering as an independent studio. The only level 'The Avengers' really succeeds on is being a huge cartoon. It offers nothing truly unique in realm of dealing with these characters or their mythology. If the modern day comic book is a romanticized colorful dissection of hero worship and good and evil as I and a great many comic book fans like to think it is than Joss Whedon has ultimately failed in respecting that and using it to give his audiences something to chew on. In a great many ways I found myself brought back to the horrendous experience last summer of watching another huge action spectacle, 'Transformers: Dark of the Moon'. 'The Avengers' is in many ways the same movie, neither have any sense of stakes other than to make sequels. Iron Man, Captain America, The Incredible Hulk, and Thor are here to sell toys and tickets.Epicness is what is on the table in this film and Joss Whedon surely does deliver an epic action packed film. Delivering an action packed film isn't all that hard to do though. There are no stakes to 'The Avengers'. Missing is a sense of dread and threat. I wanted our heroes to really be tested by something bigger than themselves and they aren't. I sing the praises of Christopher Nolan's 'The Dark Knight' and you know what Jon Favreau's first 'Iron Man' film because they truly brought our characters to a point where they had to question what made them heroes and if being a hero was more than just paraphernalia. Both films created tremendously strong villains which served as representations of all that could be corrupted and made evil within the title heroes. The threat in 'The Avengers' comes in the form of a pretty lame mcguffin. We find out next to nothing about the tesseract cube other than it can blow stuff up in a Michael Bay-esque fashion. The threat to our heroes is pretty dull and lackluster. Often our heroes have to spend time reminding us they are saving the world because we forget. I wanted to be reminded that our heroes bleed and can die. Kill off a sacrificial lamb and keep me interested. (I know the retort here about Clark Gregg's Agent Coulson and he is a very fun character but he merely serves as a second rate sidekick)I think every actor in here is having a blast in their roles and I love seeing it. I don't necessarily think they are all taking their roles seriously but I do think they are engaging all the great things that make these characters pulp icons. My favorite performance has to be Tom Hiddleston as Loki. Loki isn't all that rounded a villain or character but Hiddleston loves the comic book nature of the character. Saying you want to take over the world often is a silly empty threat and yet if someone says it the right way it is fun.The final battle scene is grand as promised. Is it fun? Yes. That is something I do want to reiterate because the film is fun. There is something to be said about enjoying eye candy and things blowing up. 'The Avengers' is a masterpiece if that is what we are concerned with. Does the battle go on too long? I didn't check my watch nearly as much as I did during 'Dark of the Moon' but yes it is drawn out. I think I wouldn't feel this way though had the problems mentioned earlier been addressed. The chitauri are just plot pieces and even though we see our heroes take some hits never do we see any real toil this has on them. What is 'The Avengers'? A cartoon. The kid in me was satisfied with all the action but the adult in me wanted more.I think with 'The Avengers' we have a cinematic Rorschach with everyone getting something they want out of it and rating it much higher than it truly deserves. I saw it opening weekend and have pondered over it amidst the fanfare. Is it a good film? Yes, if you hold it up as a summer blockbuster it is an exceptional fun filled ride. Is it a substantive film? No, if you want a substantive comic book film than see 'The Dark Knight' or 'Iron Man'.",The Avengers,848228
66,jaemiewaters,Marvel did a outstanding job on this movie,10/10,6 May 2012,"Marvel did a outstanding job on The Avengers i think you will enjoy this movie full of action this is a outstanding IMAX 3D movie it is a perfect summer film it is the best movie of all times it is a perfect family film i hope you enjoy this number 1 movie of all times this is a must see movie for sure i think you will say wow and lets go see that again but you may want to get your tickets ADV because it has been a Sold Out movie on all of the days it has been out i think you will enjoy this blockbuster hit The Avengers is a must see movie in IMAX 3D or Real D 3D it is a movie that you don't want to miss for sure it is action packed the whole way through the guy who plays the Hulk did a outstanding job same thing with Thor and Iron Man you just have to go see this one of a kind movie that is a hit i never saw a movie this good before in my whole life you just have to watch this amazing film in IMAX 3D If you like Marvel movies than you will enjoy this amazing film movie i like this movie a lot and i hope you enjoy it too
                
                    15 out of 31 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink",The Avengers,848228
67,cui_yinglan,http://bananamv.com/the-avengers-2012/,10/10,10 May 2019,"A nearly perfect popcorn movie, who cares what it plays, because its so fun! Characterized characters, glamorous stars, endless jokes, intense and stimulating rhythm, shocking audiovisual effects and clear-cut plot arrangement, each superhero has his own personality and story, they are busy fighting each other and bullying cute girls together. Why do these actors so loveable?
                
                    2 out of 2 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink",The Avengers,848228
68,darkraven_109,Simply Perfect,10/10,28 April 2012,"I can not say anything more about THE AVENGERS; the movie just hit all the right spots and a lot more. It didn't only entertain like how a brainless popcorn movie would; it told a great superhero team story.The characters were written perfectly, the action was spectacular and best of all ever character was a joy to watch. The story had the perfect balance of comedy, action and drama (yes, there's a bit of that too and it's good). It's everything a comic book fan would want out of a comic book adaptation movie.Every member of the Avengers line-up (whether super powered or not) got the right amount of screen time; if you were like me and thought that Iron Man would get accidentally hog the screen because the trailers made the movie look like ""IRON MAN AND FRIENDS,"" your fears will be washed away. Mark Ruffalo also stole the show as Banner/ The Hulk; if you had a few doubts about him playing the character after Edward Norton was left behind, fear not since he does the job well. I can go as far as saying that Ruffalo is the best incarnation of Banner so far. Josh Whedon pulled off the impossible; he wrote and directed a perfect comic book adaptation. He created what I consider the best superhero movie so far. He made THE AVENGERS.To say anything more would be a waste of time. Just go and watch it.",The Avengers,848228
69,tareqzaghal,The Modern Blockbuster,10/10,2 September 2023,"Probably the most important blockbuster of the 21st century so far. This generation's Star Wars (1977). A cultural landmark that proved individual stories serving a unifying purpose can be told within a cinematic universe, a feat that many studios have tried to replicate but failed, and something that the MCU struggles with today.The biggest challenge that The Avengers (2012) would face is having to balance the immense stardom that comes with the previous five films, which all lead up to this moment. A moment that would make or break the Marvel Cinematic Universe, the moment when six individual and leading multi-layered superhero characters would share the silver screen together for the first time.What makes this film work so well is Joss Whedon's screenplay, a highlight of the film that respects and values each character, their motivations, and their overall arcs. Even all the jokes, iconic lines, and quips feel organic and true to each persona. The lab scene where all the main characters present argue and clash over different things beautifully captures the perfect synergy between the different characters. It's my favourite scene in the film and probably the most well-written one in the MCU, which establishes so much in so little time.From a technical aspect, the visual effects are still as remarkable as they were ten years ago when I first saw the film. Hulk's design is drastically improved from his stand-alone feature and is my favourite incarnation of the character in the MCU. Stark's suits always look incredible and it's a shame that in Infinity War and Endgame, they are less practical and just worse. Captain America's suit is goofy as hell, and overall, the other visuals or designs do not stand out, but the film does choose to take a safe, bright, well-light approach to its cinematography and aesthetic, instead of a specific look.There's nothing I don't like about the film, and there's undoubtedly a lot of nostalgia packed into it at this point, but it always feels fresh and exciting whenever I see any scene. The one shot during the battle of New York is one of the most glorious comic book film moments ever. You just can't not have fun with this film.",The Avengers,848228
70,popyoshi-36312,A phenomenal movie that handles its characters well,10/10,25 February 2023,"This movie perfectly deals with the past 6 avengers that have either made cameos in movies or had movies developing there backstory, personality and morals. This movies takes those characters and creates a huge conflict between themselves and makes the characters flaws and later skills much much more clearer. The movie gives each character a good amount of screen time and makes you care for them and be interested to watch them grow and succeed. The villain is also amazing as he is extremely funny and very clever by using each avengers weakness against them and the team making the team fight each other causing good action and good story telling. The movie is a relatively simple story in the long run but it is still perfectly made, funny and has great characters that are all given some form of development.
                
                    2 out of 2 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink",The Avengers,848228
71,DAZINPARIS,A consummate failure - here's why,1/10,11 May 2012,"Here's why ""The Avengers"" fails so badly.1. Wrong, wrong director - Joss Whedon is a TV Director. ""Serenity"" worked because it was essentially a TV movie. And he has here made ""The Avengers"" a TV movie. Bad move, this should have gone to J.J. Abrams, Bryan Singer or Brad Bird.2. Dreadful miscasting - only Robert Downey Junior can hold his head high. Chris Evans is as wooden in this as the flat ""Captain America"" film. Those playing Thor, Hulk, Black Widow either phone in performances or look embarrassed.3. Weak, weak villain - Tom Hiddleston plays a slight, camp character who offers little panache or interest and more closely resembles a spoiled teenager than anything else. This film needed a ""General Zod"".4. Too much obvious CGI - come on, it's 2012, there's no excuse for the George Lucas-y effects like the flying Shield craft graphics.5. No drama, tension and a script so obviously flat that Whedon inserts misplaced self conscious quips to lighten the tone.For anyone growing up with Marvel comics in the 70's (chime with me on this), we deserved SO much more. For younger audiences, it will pass I'm sure.Really can't understand though the positive reviews. Am I alone in this ?",The Avengers,848228
72,grantss,"All style, no substance",4/10,28 August 2015,"Your typical modern action movie: all style, no substance. Plot is close to non-existent, or, at least, incomprehensible. Very jumbled, entirely because the writers wanted to somehow meld all the individual Avenger stories into one story. Makes for a contrived mess.As expected, the special effects and action sequences are good. Hard to compliment performances in an action movie, as there is very little real acting involved. However, Robert Downey Jr puts in a show- stealing performance.On the whole, vastly over-rated (and this is probably a sign of how dumbed-down the general population is with regard to expectations for movies). The only positive thing I can say is: it's better than Transformers, but that says very little.
                
                    7 out of 14 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink",The Avengers,848228
73,kriscot-48548,A must see,10/10,17 July 2019,"great actiondoes an amazing job of bringing all these marvel characters togethersets up a bright future for the marvel universe
                
                    2 out of 2 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink",The Avengers,848228
74,rexmatthewj,Avengers Assemble!!,9/10,13 March 2023,"""The Avengers"" is a 2012 adventure/action film directed by Joss Whedon and starring an ensemble cast that includes Robert Downey Jr. As Iron Man, Chris Evans as Captain America, Chris Hemsworth as Thor, Scarlett Johansson as Black Widow, Mark Ruffalo as the Hulk, and Jeremy Renner as Hawkeye. The movie follows these superheroes as they come together to save the world from an alien invasion led by the villainous Loki (Tom Hiddleston).One of the strongest aspects of the movie is the chemistry between the cast. Each actor brings their own unique take on their character, and their interactions with one another are both humorous and engaging. The film's action scenes are also impressive, with a mix of practical and digital effects used to create thrilling set pieces.The plot is well-crafted and engaging, with a good balance between action, character development, and humor. The movie does a great job of juggling its large ensemble cast, giving each character their own moment to shine while also moving the overall plot forward.The direction by Whedon is confident and assured, with a strong visual style and a keen sense of pacing. The cinematography by Seamus McGarvey is also impressive, with a mix of handheld shots and steady compositions that give the film a sense of energy and momentum.The musical score by Alan Silvestri is a standout, with a memorable main theme and well-placed motifs that help to elevate the film's emotional moments.However, the film's villain, Loki, can feel somewhat underdeveloped at times. While Tom Hiddleston brings a sense of charisma and wit to the role, the character's motivations and backstory are not always clear, making him a somewhat one-dimensional antagonist.Overall, ""The Avengers"" is an entertaining adventure/action movie that succeeds in bringing together some of Marvel's most beloved characters on the big screen. With strong performances, impressive action scenes, and a well-crafted plot, it is a highlight of the Marvel Cinematic Universe and a must-see for fans of the franchise.",The Avengers,848228
75,lucyyy,Avengers is an amazing movie with an amazing cast,10/10,30 October 2014,"""The Avengers"" brings together a group of extremely talented actors and epic superheroes, to create an action packed movie with hilarious banter laced into countless scenes. Superhero movies give actors a chance to play new characters with personalities they have never portrayed before. Chris Evans is the extremely passionate and kind hearted Captain America, while Robert Downey Jr is the tougher and sassier Iron Man. The film is very creative with introducing each character and later bringing them together. The villain, Loki Laufeyson, played by Tom Hiddleston, even shows his weak spots and is almost seen as part of the Avengers team. The actors have fantastic chemistry with each other on and off screen, and they make man- tights and capes look more fashionable than ever. The majority of the film is done by special effects, made by an amazing team. They transform New York City into a place for heroes, placing Tony Stark's towering house in the middle of the city. Even at the end of the film, the unsuspecting Tony Stark is willing to sacrifice himself for the good of everyone else. This is a wonderful movie to watch if you want to be thoroughly entertained while having your feeling played with at the same time.",The Avengers,848228
76,adlion944,Avengers represents everything that is wrong with blockbusters,5/10,22 August 2012,"I'll preface... I'm not a comic book reader. I enjoy fantasy, as long as it makes sense in its own self-created universe (Star Wars and Trek, Harry Potter, Superman). But the Avengers is awful, and even worse considering how highly rated this junk is on IMDb. It has a couple moments of delight (but so did the Phantom Menace), and the effects are state of the art, bar none. But, this is the 50th movie in a row where the photorealistic effects impressed me. Now, I'm afraid I need a real movie to use that CGI to good effect.The Avengers fails for me due to the character combination. I didn't read a single comic book, but Universal released this huge budget movie knowing they will need to attract 10 new people for everyone who read the dusty old comic books. The Avengers are a dumb assembly of heroes. Captain America is an idiot character. He is from a different time, isn't good at anything modern (like why is he barking orders?), and has no powers whatsoever. Ditto for Black Widow and Hawkeye. I mean, the latter shoots friggin arrows. Cappy had a shield and punches guys within 5 feet of him. They are just plain lame. Thor is a GOD and the Hulk is invincible. They're immortal. Unstoppable. And Iron Man, with his impossible-to-believe suit which might as well be magic-based is also nearly invincible. Who needs the other 3? Why isn't Spiderman in this group? Or some of the X-Men? As for the humans, why do we have a city-sized aircraft carrier? That flies and looks amazingly like the big aircraft from Avatar? Why build a ship that flies? Okay, now the plot. I don't get it. This movie is 2:22 minutes. I don't even understand Loki's motivation or plan. Loki wants to blow up Earth? Why? Why do those Aliens/Clash of the Titans monsters want to blow up Earth? Why could Thor and Loki get to Earth but they can't without the magic portal? Are those monsters magical or technological? And that cube - seriously, they used the same lame McGuffin from Transformers. Which is a movie very much like this one. I mean that as an insult. What was Loki's plan, crumble the outer shells of buildings in NYC. Shoot a lot and not hit anyone? Not one human even seemed to get hit with all the devastation.I hated it. My wife and kids hated it. My 9 year old son hated it. That says it all. It made no sense, was utterly talky and boring for a huge chunk of it. The Dark Knight wipes its rear end with this blu-ray disc. Avoid at all costs unless you liked Transformers 3, John Carter and Clash of the Titans.",The Avengers,848228
77,claudio_carvalho,Excellent Adventure,9/10,6 September 2012,"Loki (Tom Hiddleston), the stepbrother of Thor (Chris Hemsworth), teams- up with the Chitauri Army and uses the Tesseract power to travel from Asgard to Earth to plot the invasion of Earth by the Chitauri and become the king of Earth.The director of the agency S.H.I.E.L.D Nick Fury (Samuel L. Jackson) sets in motion the project The Avengers, joining Tony Stark a.k.a. the Iron Man (Robert Downey Jr.); Steve Rogers, a.k.a. Captain America (Chris Evans); Bruce Banner, a.k.a. The Hulk (Mark Ruffalo); Thor; Natasha Romanoff, a.k.a. Black Widow (Scarlett Johansson); and Clint Barton, a.k.a. Hawkeye (Jeremy Renner), to save the world from the powerful Loki and the alien invasion.""The Avengers"" is one of the best adventures that I have recently seen and a dream for fans of comic books, joining the MARVEL heroes in a witty story. The special effects are state-of-art and instead of writing a long review, I suggest the reader to watch this highly entertaining movie. My vote is nine.Title (Brazil): ""Os Vingadores"" (""The Avengers"")",The Avengers,848228
78,Anurag-Shetty,"What's better than a superhero movie? A movie with six superheroes of course! The Avengers, is a masterpiece!",10/10,27 April 2012,"Could anyone imagine that the likes of Iron Man(Robert Downey Jr.), Captain America(Chris Evans), Hulk(Mark Ruffalo), Thor(Chris Hemsworth), Black Widow(Scarlett Johansson), & Hawkeye(Jeremy Renner) would come together for a movie?! Well they do, in The Avengers! The movie opens with a bang, as Loki(Tom Hiddleston) returns to Earth and wreaks havoc at the S.H.I.E.L.D headquarters. Loki steals the Tesseract, an energy source of unlimited potential. He puts Professor Erik Selvig(Stellan Skarsgard) & Hawkeye under his control & leaves with them. After the incident at the headquarters, Nick Fury(Samuel L. Jackson) decides that he has to reignite the Avengers Initiative, a project that had been canceled, only recently. In comes Black Widow aka Natasha Romanoff who starts recruiting superheroes to form The Avengers. First, she recruits Bruce Banner aka the Hulk who, until then, had been hiding in Calcutta, India. S.H.I.E.L.D needs Banner to check the potential of the Tesseract. The new recruit is Captain America who had been frozen for quite some time(these events took place in Captain America: The First Avenger) & woke up after being in a deep slumber for seventy years. After that, S.H.I.E.L.D recruits Tony Stark aka Iron Man. Thor joins the gang shortly thereafter. However, before the team can take on Loki, the heroes have to solve their personal issues & cut down their giant egos & work together as a team. Problematic? Yes! Iron Man's sarcasm only seems to worsen the situation. The way he makes fun of the others is hilarious! First off, I want to say something. The Avengers is the best movie of the year, so far! Be it the story, the superhero vs. superhero battles, or the sheer epic scale of the film. Loki, is the perfect super villain who is, evil & menacing. The 3D effect in this movie is just eye popping! You will literally duck down every ten seconds. The cinematography is brilliant. The way they've shown Calcutta is authentic. The battle in New York City is outstanding! A note on the performances. Robert Downey Jr. is spectacular as Tony Stark/Iron Man. Iron Man is my most favorite character in the film. Chris Evans is impressive as Steve Rogers/Captain America. Mark Ruffalo is outstanding as Bruce Banner/Hulk. Chris Hemsworth is awesome as Thor. Scarlett Johansson is great as Natasha Romanoff/Black Widow. Jeremy Renner is effective as Clint Barton/Hawkeye. Tom Hiddleston is simply wicked as Loki. Even though he's the only villain in the movie he's pulled it off superbly. Samuel L. Jackson as Nick Fury, Clark Gregg as Agent Phil Coulson, Cobie Smulders as Maria Hill & Stellan Skarsgard as Selvig are superb as well. So, grab your 3D glasses, buy some popcorn, sit back & relax as you watch the most entertaining movie in recent times! Don't miss this on the big screen no matter what people! Now, let's see if The Amazing Spider-Man or The Dark Knight Rises top this one. The bar has been set very high though!",The Avengers,848228
79,flblueeyedboy,Greatest superhero movie in history,10/10,21 January 2015,"Saw the preview at the end of Thor back in 2011... had to wait almost a year to experience the global phenomenon first-hand. The theater experience wasn't something to forget.All in all, the title of this review says it all. 'Marvel's The Avengers' is quite possibly the greatest superhero movie in history. The combination of hardcore assassins Widow and Hawkeye, reclusive Banner, arrogant Iron Man, leader Cap and the Norse brothers Thor and Loki mixes itself together into a concoction of personalities and superpowers which guarantees to impress.Marvel has set the bar high for themselves. Since its release, only a select few superhero movies have compared to it. And all of them have been Marvel!",The Avengers,848228
80,brad-330-904663,God awful movie!,1/10,12 May 2012,"Terrible. Complete trash. Brainless tripe. Insulting to anyone who isn't an 8 year old fan boy. Im actually pretty disgusted that this movie is making the money it is - what does it say about the people who brainlessly hand over the hard earned cash to be 'entertained' in this fashion and then come here to leave a positive 8.8 review?? Oh yes, they are morons. Its the only sensible conclusion to draw. How anyone can rate this movie amongst the pantheon of great titles is beyond me.So trying to find something constructive to say about this title is hard...I enjoyed Iron Man? Tony Stark is an inspirational character in his own movies but here he is a pale shadow of that...About the only 'hook' this movie had into me was wondering when and if Iron Man would knock Captain America out...Oh how I wished he had :( What were these other characters anyways? Useless, bickering idiots who really couldn't organise happy times in a brewery. The film was a chaotic mish mash of action elements and failed 'set pieces'...I found the villain to be quite amusing.And now I give up. This movie is not robbing any more of my time but I felt I ought to contribute to restoring the obvious fake rating and reviews this movie has been getting on IMDb.",The Avengers,848228
81,stixman46,2 1/2 hours of wasted time,2/10,12 May 2012,"I don't want to waste more time talking about a movie that I just wasted 2 1/2 hours of my life watching but I feel it's necessary in order to maybe save someone from making the same mistake I just did by watching this stinker. Actually I slept through some of it so there was SOME valuable time spent in the theater. I would have walked out except my girlfriend look like she was enjoying it. This movie just sucked, plain and simple. It's the typical good guys have to save the earth from aliens. It did have all the emotions though.....The dialog was laughable and the acting made me want to cry. Unless you just like seeing buildings getting demolished and people who are impervious to bullets, explosions, and every kind of weapon known to man, stay home and save your money. I've watched better cartoons as a kid. It actually angers me that there are so many people in this world the simply LOVED this movie. This movie was so bad, I may never go to the theater again!
                
                    270 out of 567 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink",The Avengers,848228
82,hitchcockthelegend,"Everything that's happening, the things that are about to come to light, people might just need a little old fashioned.",9/10,30 December 2012,"The Avengers (AKA: Avengers Assemble) is written and directed by Joss Whedon, with Zak Penn co-writing the story. It stars Robert Downey Junior, Chris Evans, Mark Ruffalo, Chris Hemsworth, Scarlett Johansson, Jeremy Renner, Tom Hiddlestone, Clark Gregg, Samuel L. Jackson, Cobie Smulders and Stellan Skarsgard. Music is scored by Alan Silvestri and cinematography by Seamus McGarvey.Asgardian outcast Loki (Hiddlestone) has struck a deal with the Chitauri to exchange the Tesseract for an army with which he can attack Earth and thus control it. With the Earth in mortal danger, S.H.I.E.L.D director Nick Fury (Jackson) activates the Avengers Initiative; a collection of super heroes and deadly assassins who, if they can actually come together as one united force, hold the fate of the Earth in their hands.I have no real frame of reference with The Avengers comic book world, when I was young I read a bit of Spidey, Batman and was kind of partial to The Fantastic Four, but I really don't remember story lines and gave up reading that sort of stuff once sport and exams came into my life. I love movies and as I enter the later stages of my forties I'm pleased to say I have a wide range of film genre interests. I have very much enjoyed The Avengers solo films so far, with the exception of Iron Man 2 which quite frankly is average at best, but the reality is that if The Avengers failed as a movie, that Whedon got it so wrong, then I wouldn't be foaming at the mouth or proclaiming that the director be stripped naked and whipped around the streets of Hollywood! As it is, with one or two minor irks aside, The Avengers is about as much fun as I have had with a movie in quite a few years.I wouldn't know if the makers got the essence right, or if the story is at one in the Marvel Avengers Universe, I just know that it is a right old blast and made a colossal amount of money at the box office, even trumping The Dark Knight Rises in that department. It's a film full of derring-do heroics, ripe witticisms, wonderfully staged action, simmering sexual tensions, ego collisions, charm, heart and splendid human interactions. It looks fabulous on Blu-ray, the art design, the colour photography and Silvestri's score rumbles like thunder and crackles like lightning, just as a super hero movie score should do. The cast performances are hugely enjoyable as they bounce off of one and other, feeding off the respective thespian energy with a knowing of the right tone to make this colourful comic book world be all that it can be. While Whedon, with a weight of expectation akin to Atlas holding the World on his shoulders, comes through with flying colours with astute pacing and an impressive marshaling of an acting army.Flaws? Jackson's Nick Fury could have done with more screen time and Cobie Smulders is sadly short changed as well. The Chitauri are only really a threat because of their sheer numbers, not because of any great alien design, and, well, The Hulk CGI hasn't really advanced much from the 2008 version, but really these are small itches rather than big ones. Is The Avengers the best film of 2012? It will be seen as such for many fans of the source(s) who have waited with baited breath for this coming together of their heroes, and that notion really shouldn't irk the more highbrow film fans out there. Me? No it isn't the best film of 2012, but as I found my self perched on the edge of my seat as the finale unfurls in a wave of explosive heroic energy, and I caressed my ribs from laughing out loud, I knew then that undoubtedly The Avengers is the most fun film of 2012. 9/10",The Avengers,848228
83,OneMovieLover,Mostly entertaining popcorn-flick with amazing action; not much else,7/10,2 August 2012,"'The Avengers', first of all, is a good movie. While sometimes overlong, it's entertaining, and the action scenes are amazing. However, it doesn't have enough depth to be another one of those ""classic superhero films"". The reputation instead should be ""enjoyable superhero flick"". First off, if an effort is made to assemble all of MARVEL's Avengers, that effort must be made with a little more success than this. 'The Avengers' ends up feeling like more sequel than spin-off, instead of studying and developing each character. If we're supposed to care about all these superheroes...give them noticeable differences, more display of emotions, and a distinctive background. Just because they're superheroes who have some funny one-liners doesn't mean the viewers will automatically think they're the best people who ever lived. In other words, the characters have too little depth. Something that bugs me is that a few people have been saying this is better than Christopher Nolan's ""Batman"" trilogy, yet the latter is a perfect example of a series of films that have greatly influenced (and perhaps even transcended) the superhero genre. In 'The Dark Knight' there wasn't a single character who was ""just there for nothing"". Meanwhile, Loki is an uninteresting villain and doesn't hold a candle to Heath Ledger's disturbing, brilliant portrayal of The Joker (who, on the other hand, actually seems like a villain even when he's just not doing anything). How come 'The Avengers' all have to work to defeat Loki and his army, while Hulk can simply toss him around like a plastic spoon? That said, the long action sequence where the assembled Avengers all defeat Loki's army is quite outstanding, and many detractors of this film admit that this is also the best part. It contains amazing cinematography, like a minute-long shot that steadily observes each Avenger and sees how they're doing with the aliens. Of course, the rest of the action scenes are also top-notch, considering there's fighting for most of the movie. The sequence with Black Widow running away from The Hulk is especially memorable, and displays arguably the most likable Avenger here, along with Iron Man. The two that we care the most about.Overall, I'd say that 'The Avengers' could have been cut about 20-30 minutes short to flow more as a superhero film. I had hoped for more character development, since there were so many characters to pay attention to. I loved the action, and was pleased with the clever action scenes, especially the last 40 minutes and the parts with Black Widow. It's undeniably entertaining, and while it's not transcendent and genius, it's a great popcorn-flick. Would I see it again? Yes, but not my #1 priority.",The Avengers,848228
84,2013venjix,Spectacular & Historic,10/10,13 May 2012,"This film is not only spectacular but its an ""historic"" superhero feature film at its best. This is worth the wait. Hell, this was worth the wait 7 years ago when it was first developed. Do we really think this will be in development hell? This is The Avengers ""EARTH'S MIGHTIEST HEROES!"" This is something what has NEVER been done before & Marvel has got there finger on the pulse. In 1998, a minor marvel character featuring a human/vampire hybrid made it way to the big screen. In 2000, a group of mutants evolved into the box office. In 2002, was the year of the Spider.After Daredevil, Hulk (Ang Lee), The Punisher, Elektra, Man-Thing, Fantastic Four & Ghost Rider, Marvel Studios would start producing its own films and distribute them through Paramount Pictures & the funding will come from a seven-year, $525 million revolving credit facility with Merrill Lynch. The result led to the creation of the ""Marvel Cinematic Universe"". Sounds cool, right? It was. No, really, It F***in' was. Iron Man made its motion picture debut, The Hulk got rebooted, Thor & Captain America have ""FINALLY"" got the Big screen treatment. Then came a huge shift in the Marvel universe.... Marvel Entertainment is now owned by Mickey Mouse.Amazing. Disney let go the Power Rangers franchise & bought Marvel.But after everything from comics to TV & film Marvel has put out it comes to show just how far they come as a company & knowing the fact that the biggest supporters (including me) are the fans. That is why they CAN NOT Disappoint us. Yeah, we complain about story lines, costumes & special effects, But if they stay true to the comics, the films would have done its justice. But i know deep down, Marvel Studios will always put out films & stay close to the material. So, what i've said earlier, was it worth the wait? Yes. Yes it was ""definitely"" worth it.Marvel Studios, the cast & crew of The Avengers did an amazing job & on the Marvel Cinematic Universe & i can't wait to see what comes next.Now if DC & Warner Bros. step their game up, we would like to see the Justice League into the big screen.",The Avengers,848228
85,natcarr-74-27114,Big thumbs up for The Avengers,10/10,14 May 2012,"Loved this movie, even at almost 3 hours long it didn't drag. Joss Wheddon (Firefly and Buffy) effortlessly out did all of the battle scenes in every Transformer movie with the climatic showdown. there are even two or three seriously laugh out loud moments, mostly concerning The Hulk, but don't worry the film takes itself fairly seriously so you can escape into the story and immerse yourself.Fans of Ironman, Thor and Captain America will not be disappointed. Every one of the superheroes gets their moment in the sun. And of course, there's Scarlett's character Black Widow. YUM! I'm giving the movie 10/10 (2D HD version) because it's so entertaining and it fulfilled all my expectations. You won't be disappointed.As far as the format goes though, stick with HD, there wasn't any real 3D moments. If you are hugely into your 3D experience, think twice before paying the extra, there wasn't any stand out 3D moments, but lots of out of focus backgrounds which kinda wasted the small fortune that must have been spent on production. Go HD you'll get a better experience.",The Avengers,848228
86,DarkVulcan29,Ultimate SuperHero Film,10/10,7 May 2012,"It took Iron Man, Iron Man 2, The Incredible Hulk, Thor, and Captain America to build up to this, and was it worth the wait, Yes in deed.Nick Fury(Samual L. Jackson) brings together Captain America(Chris Evans), Iron Man(Robert Doney Jr), Thor(Chris Hemsworth), Bruce Banner/The Incredible Hulk(Mark Rufalo), Black Widow(Scarlett Johansson) and Hawkeye(Jeremy Renner) in hopes of stopping Loki(Tom Hiddleston) from world domination.It was worth it all the way through. Samual L. Jackson this time is front and center, and really shines in the role of Nick Fury. So does everybody else, Mark Rufalo really brings his own to Bruce Banner, although I do miss Edward Norton in the role, Rufalo does quite well. And Tom Hiddleston is quite menacing as Loki, more so then he was in Thor(2011), he was the best villain, almost tops The Joker. The rest of the cast are pretty good also. The Effects are great, the battle scenes are epic. This is a Marvel film that should not be missed.",The Avengers,848228
87,danieltay47,Most DISAPPOINTING Superhero show in 2012,1/10,29 June 2012,"At first when I heard of this show, I was kinda excited about it. But when I went to the cinemas yesterday to watch it, I was tempted to leave my seat already at the early part of the show. It's not the characters or actors that is horrible, it's the director to be honest. I don't know how the script writers come what with this or even how the director approve it, but the lines and conversation were so fake, blunt and seriously horrible. It lakes emotions, feelings or even creativeness. Let alone, the whole plot is too predictable and boring. No doubt the action scenes is good and the graphic is awesome, but the plot and horrible lines just make this show right at the bottom of my list for shows in 2012. I rather watch ""The Dark Knight"" anytime rather than this horrible show. Even friends of mine who are crazy about DC and Marvel comics were absolutely disappointed in this show. In fact, they leave the theatres during halfway of the show. This is just an example to show how horrible it is. All in short, this show to me is not worth watching or buying and was a waste of 143 minutes of my time.",The Avengers,848228
